Id,CreationDate,PostId,RelatedPostId,LinkTypeId
"1644766","2017-07-04 14:13:44","109619","35738","3"
"1644781","2017-07-04 17:09:11","109615","15463","1"
"1644817","2017-07-04 19:55:39","109627","90858","1"
"1645011","2017-07-05 13:22:11","109615","15463","3"
"1645247","2017-07-06 07:22:40","109672","1742","3"
"1645266","2017-07-06 10:20:51","12881","55763","1"
"1645379","2017-07-06 16:02:00","109693","16372","1"
"1645435","2017-07-06 23:50:16","109708","50602","1"
"1645578","2017-07-07 12:47:10","109693","16372","3"
"1645579","2017-07-07 12:47:48","12881","55763","3"
"1645611","2017-07-07 14:01:02","109628","109293","1"
"1647353","2017-07-10 08:10:59","109781","81727","1"
"1647381","2017-07-10 08:40:28","108885","1042","1"
"1647815","2017-07-11 13:49:21","109818","109793","1"
"1647994","2017-07-12 02:43:39","109842","14185","1"
"1647995","2017-07-12 02:43:39","109842","28597","1"
"1647996","2017-07-12 02:43:39","109842","85189","1"
"1648210","2017-07-12 13:00:42","109856","40744","1"
"1648607","2017-07-13 13:17:07","109891","92713","1"
"1648633","2017-07-13 15:03:53","109856","40744","3"
"1648781","2017-07-14 01:50:20","40382","35435","1"
"1649545","2017-07-16 03:45:07","109963","82056","1"
"1649546","2017-07-16 03:45:07","109963","73763","1"
"1649866","2017-07-16 22:15:59","109978","104705","1"
"1650153","2017-07-17 12:53:09","110003","106369","1"
"1650175","2017-07-17 13:09:00","109891","92713","3"
"1650176","2017-07-17 13:40:47","109978","104705","3"
"1650625","2017-07-18 14:54:29","110064","66689","1"
"1650842","2017-07-19 02:06:32","110076","9788","1"
"1650890","2017-07-19 06:19:53","110076","108083","1"
"1651759","2017-07-21 03:47:23","110110","109666","1"
"1653958","2017-07-25 15:35:45","110263","12637","1"
"1654239","2017-07-26 20:00:53","110281","104763","1"
"1654304","2017-07-27 06:46:40","110313","14291","1"
"1654306","2017-07-27 06:49:01","110313","14291","3"
"1654378","2017-07-27 12:22:59","110321","27840","1"
"1654436","2017-07-27 14:51:02","110332","5119","1"
"1654503","2017-07-27 18:49:11","110345","99790","1"
"1654632","2017-07-28 10:17:32","109447","100786","1"
"1658430","2017-07-31 09:56:39","110410","110428","1"
"1659534","2017-08-02 12:51:16","109587","1795","1"
"1659535","2017-08-02 12:55:51","110527","60749","1"
"1659837","2017-08-03 00:10:45","110554","95464","1"
"1659942","2017-08-03 07:37:38","110553","16210","1"
"1659980","2017-08-03 09:54:19","109864","29285","1"
"1660445","2017-08-04 07:50:50","110570","11840","1"
"1660611","2017-08-04 14:27:29","110624","63884","1"
"1661681","2017-08-07 06:30:11","110624","63884","3"
"1661841","2017-08-07 14:39:54","110680","60576","1"
"1662160","2017-08-08 08:43:52","110680","60576","3"
"1662511","2017-08-08 21:04:06","110735","109891","3"
"1662773","2017-08-09 10:14:00","110761","1318","1"
"1662787","2017-08-09 10:46:09","110764","100008","1"
"1662818","2017-08-09 11:54:12","110764","2825","1"
"1663665","2017-08-11 08:50:43","110844","24025","1"
"1663739","2017-08-11 12:05:49","110851","92092","1"
"1664510","2017-08-11 23:32:04","110876","110855","1"
"1664734","2017-08-12 16:13:43","110887","1795","1"
"1664925","2017-08-13 08:14:31","110761","1318","3"
"1665315","2017-08-14 06:36:52","110915","13384","1"
"1665376","2017-08-14 08:57:16","110915","13384","3"
"1665442","2017-08-14 11:25:41","110887","1795","3"
"1665526","2017-08-14 14:47:06","110939","24466","1"
"1665613","2017-08-14 17:25:42","110947","29959","1"
"1665709","2017-08-14 20:43:33","110855","79329","1"
"1666003","2017-08-15 15:03:39","110972","1737","1"
"1666039","2017-08-15 16:33:05","110972","1737","3"
"1666211","2017-08-16 00:13:37","110987","99744","1"
"1666212","2017-08-16 00:13:37","110987","105124","1"
"1666282","2017-08-16 06:27:14","110987","29285","1"
"1666590","2017-08-16 19:08:24","111019","43499","1"
"1666757","2017-08-17 06:12:37","111013","105779","1"
"1667025","2017-08-17 16:17:42","111047","110932","1"
"1667331","2017-08-18 09:29:05","111088","6137","3"
"1667728","2017-08-19 05:59:14","111109","55768","1"
"1667729","2017-08-19 05:59:14","111109","36337","1"
"1667730","2017-08-19 05:59:14","111109","23261","1"
"1667795","2017-08-19 09:10:00","111109","55768","3"
"1667796","2017-08-19 09:13:41","111112","87112","3"
"1668685","2017-08-21 04:16:23","111108","2069","1"
"1668744","2017-08-21 08:21:20","111108","2069","3"
"1668890","2017-08-21 12:55:27","111138","45405","1"
"1668955","2017-08-21 15:04:10","111138","45405","3"
"1669524","2017-08-22 18:11:28","111169","110281","1"
"1669641","2017-08-23 06:44:52","111181","82995","1"
"1669708","2017-08-23 10:03:07","111191","9681","3"
"1669758","2017-08-23 12:53:18","111199","35576","1"
"1670329","2017-08-25 13:04:29","111255","110765","1"
"1670461","2017-08-25 18:52:52","111261","110765","1"
"1670820","2017-08-27 09:52:49","111255","110765","3"
"1670917","2017-08-27 20:06:55","111314","16666","3"
"1670983","2017-08-28 07:39:11","111325","108748","1"
"1671032","2017-08-28 12:22:38","111317","71960","1"
"1671154","2017-08-28 23:35:32","111328","29997","1"
"1671211","2017-08-29 07:40:14","111359","89466","1"
"1671219","2017-08-29 09:10:36","111359","89466","3"
"1671247","2017-08-29 10:25:15","111366","4200","1"
"1671309","2017-08-29 15:54:27","111370","108990","1"
"1671802","2017-08-31 15:07:37","111451","23432","1"
"1671803","2017-08-31 15:07:37","111451","30249","1"
"1671804","2017-08-31 15:07:37","111451","89116","1"
"1671942","2017-09-01 09:03:15","111473","84369","1"
"1671989","2017-09-01 11:51:14","111481","111366","1"
"1672229","2017-09-02 20:01:04","111503","7999","1"
"1672542","2017-09-04 13:34:13","111522","21569","1"
"1672688","2017-09-05 09:13:03","111537","88764","3"
"1672966","2017-09-06 16:58:58","111414","70487","1"
"1673007","2017-09-07 07:31:09","111596","15463","1"
"1673110","2017-09-07 12:35:41","111596","94859","1"
"1673111","2017-09-07 12:40:24","111616","54456","1"
"1673112","2017-09-07 12:40:24","111616","5175","1"
"1673133","2017-09-07 13:23:33","111596","15463","3"
"1673160","2017-09-07 16:03:31","111625","107832","1"
"1673161","2017-09-07 16:03:31","111625","5077","1"
"1673162","2017-09-07 16:03:31","111625","74531","1"
"1673226","2017-09-08 05:14:11","111635","111071","1"
"1673382","2017-09-09 11:19:35","111635","111071","3"
"1673403","2017-09-10 17:22:02","111684","73739","1"
"1673404","2017-09-10 17:22:02","111684","27783","1"
"1673405","2017-09-10 17:22:02","111684","39800","1"
"1673476","2017-09-11 05:14:38","111687","46121","1"
"1673477","2017-09-11 06:38:23","111686","76402","1"
"1673556","2017-09-11 17:22:21","111328","29997","3"
"1673654","2017-09-12 15:31:44","111704","29393","1"
"1673790","2017-09-13 13:24:31","111771","551","1"
"1673908","2017-09-14 05:19:51","111794","109034","1"
"1673919","2017-09-14 07:01:52","111795","36250","1"
"1673970","2017-09-14 10:19:19","111800","14571","1"
"1673971","2017-09-14 10:23:20","111787","111219","1"
"1674013","2017-09-14 12:19:51","111794","109034","3"
"1674078","2017-09-14 21:13:52","111795","36250","3"
"1674079","2017-09-14 22:46:13","111830","94982","1"
"1674281","2017-09-15 20:26:40","111882","82141","1"
"1674282","2017-09-15 20:26:40","111882","107459","1"
"1674327","2017-09-16 17:07:23","111890","70407","1"
"1674328","2017-09-16 19:14:26","111890","70407","3"
"1674511","2017-09-18 14:26:15","111932","58519","1"
"1674565","2017-09-18 20:55:51","111941","92513","1"
"1674566","2017-09-18 20:55:51","111941","101502","1"
"1674567","2017-09-18 20:55:51","111941","50688","1"
"1674661","2017-09-19 13:57:01","111704","29393","3"
"1674672","2017-09-19 14:33:40","111966","9946","1"
"1674683","2017-09-19 15:00:43","111966","9946","3"
"1674853","2017-09-20 14:40:59","112005","5024","3"
"1680156","2017-09-21 15:56:53","112057","39080","1"
"1680542","2017-09-22 10:55:59","112086","94770","1"
"1680640","2017-09-22 13:48:04","112092","83340","1"
"1681737","2017-09-25 09:57:51","112131","112078","1"
"1681905","2017-09-25 14:37:58","112153","1318","3"
"1682143","2017-09-26 04:48:11","112167","11465","1"
"1688214","2017-09-27 07:09:33","112197","78798","1"
"1688331","2017-09-27 11:32:49","112238","99117","1"
"1688356","2017-09-27 11:48:42","112238","80728","1"
"1688357","2017-09-27 11:48:42","112238","14492","1"
"1688358","2017-09-27 11:48:42","112238","3418","1"
"1688359","2017-09-27 11:48:42","112238","75399","1"
"1688360","2017-09-27 11:48:42","112238","23142","1"
"1688361","2017-09-27 11:48:42","112238","74996","1"
"1688462","2017-09-27 14:59:00","112248","12756","1"
"1688570","2017-09-27 17:12:09","112197","78798","3"
"1688612","2017-09-27 19:23:46","112257","16496","1"
"1688794","2017-09-28 03:37:09","112267","1318","1"
"1688986","2017-09-28 13:40:59","112280","76402","1"
"1695356","2017-09-29 10:39:35","112307","26331","1"
"1695357","2017-09-29 10:40:04","112307","26331","3"
"1704550","2017-10-04 08:57:19","112419","16800","1"
"1710073","2017-10-05 20:42:55","112490","9119","3"
"1724224","2017-10-10 07:43:51","112559","79591","1"
"1724336","2017-10-10 08:53:03","112559","5136","1"
"1732850","2017-10-11 11:31:17","112612","45418","1"
"1733794","2017-10-11 17:32:15","112616","9169","1"
"1748480","2017-10-16 07:12:46","112726","10914","1"
"1749553","2017-10-16 14:30:33","112704","111317","1"
"1749665","2017-10-16 15:15:49","112726","10914","3"
"1752342","2017-10-17 14:02:31","112757","1072","1"
"1755826","2017-10-18 14:57:41","112805","15770","1"
"1757298","2017-10-18 22:52:25","112757","1072","3"
"1758384","2017-10-19 07:34:18","112805","15770","3"
"1759728","2017-10-19 16:11:46","112837","1459","3"
"1764679","2017-10-20 13:02:40","112848","62783","1"
"1765546","2017-10-20 16:42:59","75094","99628","1"
"1766910","2017-10-20 23:09:41","112870","78695","1"
"1767010","2017-10-20 23:19:49","112870","78695","3"
"1770518","2017-10-22 08:11:18","3736","6063","1"
"1770519","2017-10-22 08:11:18","3736","7297","1"
"1772336","2017-10-23 14:47:29","112927","13055","1"
"1773049","2017-10-23 21:15:28","112922","54721","1"
"1773336","2017-10-24 03:48:17","90336","88844","1"
"1773763","2017-10-24 10:32:33","112954","60250","1"
"1773952","2017-10-24 13:08:37","112954","60250","3"
"1775023","2017-10-24 19:52:45","112957","28351","1"
"1775261","2017-10-25 01:24:33","112952","83645","1"
"1775428","2017-10-25 06:39:29","111246","5252","1"
"1775429","2017-10-25 06:39:29","111246","21082","1"
"1775981","2017-10-25 14:08:42","112996","73001","1"
"1777679","2017-10-26 17:11:36","102675","111436","1"
"1778209","2017-10-27 07:44:12","113057","39693","1"
"1778210","2017-10-27 07:44:12","113057","101796","1"
"1778305","2017-10-27 09:03:55","113057","101796","3"
"1778306","2017-10-27 09:16:17","113060","4348","1"
"1778307","2017-10-27 09:16:47","113060","24612","1"
"1778317","2017-10-27 09:17:25","113060","4348","3"
"1778344","2017-10-27 09:40:50","113046","35738","1"
"1778368","2017-10-27 09:55:50","113046","35738","3"
"1778758","2017-10-27 15:08:56","113080","33951","1"
"1780126","2017-10-28 18:30:15","113092","20860","1"
"1780799","2017-10-29 11:45:48","113089","2393","1"
"1781184","2017-10-29 16:59:44","113107","74934","1"
"1782715","2017-10-30 21:35:37","113145","8610","1"
"1782763","2017-10-30 22:46:40","113145","8610","3"
"1783785","2017-10-31 19:09:07","113089","2393","3"
"1785842","2017-11-02 11:08:33","113214","12356","1"
"1785999","2017-11-02 13:39:29","113214","12356","3"
"1786319","2017-11-02 17:13:11","113228","10853","3"
"1789123","2017-11-07 09:52:14","113315","79757","3"
"1789176","2017-11-07 10:44:37","113319","113228","3"
"1789213","2017-11-07 12:27:59","113319","10853","1"
"1789262","2017-11-07 15:00:28","113300","35932","1"
"1789392","2017-11-08 12:29:43","113351","35744","3"
"1789492","2017-11-09 00:21:58","113369","45656","1"
"1789602","2017-11-09 15:58:35","113385","13413","1"
"1789756","2017-11-10 09:30:56","113403","84593","1"
"1789971","2017-11-12 01:39:52","109922","46019","1"
"1790111","2017-11-13 00:41:07","113434","61345","1"
"1790153","2017-11-13 12:41:07","113424","11150","1"
"1790213","2017-11-14 08:28:56","113455","108861","1"
"1790619","2017-11-15 11:02:15","113488","86523","1"
"1790684","2017-11-15 14:57:06","113488","86523","3"
"1790694","2017-11-15 16:59:27","49903","109530","1"
"1790790","2017-11-16 10:38:48","113496","3781","1"
"1790881","2017-11-16 16:02:12","113553","24612","1"
"1790951","2017-11-17 08:59:10","113579","71637","1"
"1791002","2017-11-17 12:27:34","113593","113536","1"
"1809872","2017-11-21 07:07:45","74549","6929","1"
"1853514","2017-11-29 09:43:17","113905","73081","1"
"1854370","2017-11-29 14:41:38","113914","1328","3"
"1859512","2017-12-01 05:09:59","113713","53709","1"
"1862115","2017-12-05 14:13:54","114056","30643","1"
"1862116","2017-12-05 14:13:54","114056","22784","1"
"1862363","2017-12-06 06:51:57","114075","85779","1"
"1862624","2017-12-06 17:30:02","114072","56260","1"
"1862994","2017-12-07 11:09:25","114113","12300","3"
"1863106","2017-12-07 15:59:04","114089","111947","1"
"1863252","2017-12-08 00:42:46","114137","38928","1"
"1865782","2017-12-13 06:34:09","114211","87029","1"
"1866018","2017-12-13 18:44:48","114269","48818","1"
"1866449","2017-12-14 17:49:31","113413","51185","1"
"1866613","2017-12-15 06:33:19","114309","102117","1"
"1866901","2017-12-15 19:24:06","114309","102117","3"
"1867011","2017-12-15 23:31:47","114335","28664","1"
"1867012","2017-12-15 23:31:47","114335","91617","1"
"1867172","2017-12-16 15:14:29","114343","91108","1"
"1867333","2017-12-17 01:51:26","30843","71779","1"
"1867823","2017-12-18 08:46:34","114343","91108","3"
"1867958","2017-12-18 13:55:33","114383","103715","1"
"1868171","2017-12-18 19:16:28","82204","59720","1"
"1868664","2017-12-19 20:29:54","114415","1318","1"
"1868681","2017-12-19 20:34:10","114414","61091","1"
"1870416","2017-12-25 07:35:09","114542","717","1"
"1870564","2017-12-26 06:04:58","44323","24406","1"
"1870736","2017-12-27 04:05:41","114567","102016","1"
"1870860","2017-12-27 15:29:20","114327","24066","1"
"1870861","2017-12-27 15:29:51","114565","46019","1"
"1871048","2017-12-28 15:45:22","114585","1318","1"
"1871075","2017-12-28 17:28:52","114591","50405","1"
"1871076","2017-12-28 17:28:52","114591","1863","1"
"1871138","2017-12-29 02:18:35","44323","24406","3"
"1871270","2017-12-29 13:03:28","114610","15893","1"
"1871302","2017-12-29 16:16:47","114585","1318","3"
"1871697","2018-01-01 04:34:11","114631","92822","1"
"1871995","2018-01-02 15:03:40","114661","1737","1"
"1872001","2018-01-02 15:57:02","114661","1737","3"
"1872028","2018-01-02 20:27:52","114565","46019","3"
"1872121","2018-01-03 07:17:38","114675","19341","1"
"1872223","2018-01-03 21:01:19","114690","64040","1"
"1872249","2018-01-04 09:56:39","114683","89564","1"
"1872267","2018-01-04 12:11:59","114683","89564","3"
"1872351","2018-01-04 17:35:22","114714","91255","1"
"1872368","2018-01-05 00:50:55","113272","33445","1"
"1872414","2018-01-05 07:35:53","114726","1737","1"
"1872441","2018-01-05 13:57:22","114733","83253","1"
"1872497","2018-01-05 19:33:06","113744","100390","1"
"1872558","2018-01-06 09:40:20","114754","50142","3"
"1872702","2018-01-07 16:43:22","114772","50142","3"
"1872738","2018-01-08 06:59:27","113272","33445","3"
"1872916","2018-01-09 04:57:45","114821","16409","1"
"1872942","2018-01-09 10:08:04","114821","16409","3"
"1873068","2018-01-10 09:46:54","114862","26444","1"
"1873164","2018-01-10 23:40:24","114883","4636","1"
"1873165","2018-01-10 23:40:24","114883","14872","1"
"1873166","2018-01-10 23:40:24","114883","77243","1"
"1873506","2018-01-13 21:03:05","114947","90702","1"
"1873544","2018-01-14 17:42:10","114952","107318","1"
"1873604","2018-01-15 10:34:04","114957","16409","3"
"1873935","2018-01-17 06:54:08","115010","112199","1"
"1874013","2018-01-17 17:21:26","115047","13516","1"
"1874129","2018-01-18 10:55:57","115070","31526","1"
"1874144","2018-01-18 12:52:29","114327","24066","3"
"1874304","2018-01-19 05:45:00","115086","63269","1"
"1876592","2018-01-20 03:23:51","108356","112248","1"
"1876667","2018-01-20 12:27:57","115140","72823","1"
"1876668","2018-01-20 12:27:57","115140","69663","1"
"1876748","2018-01-20 22:23:13","115145","109870","1"
"1876916","2018-01-22 05:52:52","16333","35537","1"
"1877171","2018-01-23 05:34:43","115199","7","1"
"1877312","2018-01-23 12:05:47","115208","48214","1"
"1877444","2018-01-23 22:53:59","115185","45490","1"
"1877520","2018-01-24 10:17:11","115199","7","3"
"1877535","2018-01-24 10:24:23","115221","74549","1"
"1880032","2018-01-26 12:20:18","115311","111922","1"
"1880144","2018-01-26 19:19:19","115318","70157","1"
"1883676","2018-01-27 12:27:10","114597","112415","1"
"1884896","2018-01-30 10:08:13","115384","6093","1"
"1885685","2018-01-31 08:20:34","115414","115208","1"
"1887624","2018-02-02 08:35:08","115506","95651","1"
"1888824","2018-02-02 19:28:27","115538","31782","1"
"1890715","2018-02-03 21:42:57","115414","48214","1"
"1892916","2018-02-05 07:38:10","115560","6210","1"
"1894886","2018-02-06 09:42:20","115506","95651","3"
"1899621","2018-02-07 14:10:59","115529","86325","1"
